18,1594741832,45.7,72.88,53
15,1594741832,45.7,72.88,51
20,1594741832,45.7,72.88,62
17,1594741832,45.7,72.88,3
13,1594741832,45.7,72.88,75
8,1594741832,45.7,72.88,6
15,1594741832,45.7,72.88,54
6,1594741832,45.7,72.88,36
13,1594741832,45.7,72.88,9
20,1594741832,45.7,72.88,64
15,1594741832,45.7,72.88,18
12,1594741832,45.7,72.88,29
7,1594741832,45.7,72.88,14
4,1594741832,45.7,72.88,5
20,1594741832,45.7,72.88,12
11,1594741832,45.7,72.88,14
6,1594741832,45.7,72.88,8
1,1594741832,45.7,72.88,11
16,1594741832,45.7,72.88,19
13,1594741832,45.7,72.88,44
8,1594741832,45.7,72.88,56
20,1594741832,45.7,72.88,23
17,1594741832,45.7,72.88,91
19,1594741832,45.7,72.88,47
10,1594741832,45.7,72.88,53
7,1594741832,45.7,72.88,5
15,1594741832,45.7,72.88,60
3,1594741832,45.7,72.88,34
17,1594741832,45.7,72.88,58
7,1594741832,45.7,72.88,91
11,1594741832,45.7,72.88,19
14,1594741832,45.7,72.88,43
13,1594741832,45.7,72.88,83
7,1594741832,45.7,72.88,78
2,1594741832,45.7,72.88,93
4,1594741832,45.7,72.88,9
11,1594741832,45.7,72.88,0
13,1594741832,45.7,72.88,78
10,1594741832,45.7,72.88,60
14,1594741832,45.7,72.88,33
20,1594741832,45.7,72.88,40
10,1594741832,45.7,72.88,26
16,1594741832,45.7,72.88,39
7,1594741832,45.7,72.88,32
18,1594741832,45.7,72.88,77
5,1594741832,45.7,72.88,2
15,1594741832,45.7,72.88,2
5,1594741832,45.7,72.88,36
12,1594741832,45.7,72.88,8
18,1594741832,45.7,72.88,25
14,1594741832,45.7,72.88,43
2,1594741832,45.7,72.88,84
16,1594741832,45.7,72.88,4
18,1594741832,45.7,72.88,69
10,1594741832,45.7,72.88,32
11,1594741832,45.7,72.88,92
14,1594741832,45.7,72.88,78
3,1594741832,45.7,72.88,72
13,1594741832,45.7,72.88,65
9,1594741832,45.7,72.88,78
7,1594741832,45.7,72.88,48
2,1594741832,45.7,72.88,94
20,1594741832,45.7,72.88,22
9,1594741832,45.7,72.88,9
9,1594741832,45.7,72.88,24
18,1594741832,45.7,72.88,82
13,1594741832,45.7,72.88,30
7,1594741832,45.7,72.88,11
18,1594741832,45.7,72.88,5
3,1594741832,45.7,72.88,30
20,1594741832,45.7,72.88,23
2,1594741832,45.7,72.88,59
18,1594741832,45.7,72.88,18
16,1594741832,45.7,72.88,24
10,1594741832,45.7,72.88,67
11,1594741832,45.7,72.88,27
18,1594741832,45.7,72.88,63
20,1594741832,45.7,72.88,32
1,1594741832,45.7,72.88,8
6,1594741832,45.7,72.88,49
12,1594741832,45.7,72.88,15
3,1594741832,45.7,72.88,2
0,1594741832,45.7,72.88,38
9,1594741832,45.7,72.88,100
17,1594741832,45.7,72.88,43
9,1594741832,45.7,72.88,13
19,1594741832,45.7,72.88,12
14,1594741832,45.7,72.88,51
4,1594741832,45.7,72.88,52
14,1594741832,45.7,72.88,40
7,1594741832,45.7,72.88,58
12,1594741832,45.7,72.88,39
19,1594741832,45.7,72.88,83
0,1594741832,45.7,72.88,97
11,1594741832,45.7,72.88,87
12,1594741832,45.7,72.88,27
13,1594741832,45.7,72.88,77
0,1594741832,45.7,72.88,75
11,1594741832,45.7,72.88,19
15,1594741832,45.7,72.88,41
20,1594741832,45.7,72.88,97
11,1594741832,45.7,72.88,55
15,1594741832,45.7,72.88,88
4,1594741832,45.7,72.88,3
17,1594741832,45.7,72.88,62
20,1594741832,45.7,72.88,20
7,1594741832,45.7,72.88,22
3,1594741832,45.7,72.88,13
11,1594741832,45.7,72.88,25
15,1594741832,45.7,72.88,33
3,1594741832,45.7,72.88,43
9,1594741832,45.7,72.88,64
12,1594741832,45.7,72.88,23
15,1594741832,45.7,72.88,40
3,1594741832,45.7,72.88,42
4,1594741832,45.7,72.88,83
8,1594741832,45.7,72.88,59
2,1594741832,45.7,72.88,46
10,1594741832,45.7,72.88,39
13,1594741832,45.7,72.88,55
17,1594741832,45.7,72.88,55
0,1594741832,45.7,72.88,96
18,1594741832,45.7,72.88,11
18,1594741832,45.7,72.88,4
12,1594741832,45.7,72.88,38
12,1594741832,45.7,72.88,35
11,1594741832,45.7,72.88,91
4,1594741832,45.7,72.88,7
0,1594741832,45.7,72.88,38
6,1594741832,45.7,72.88,16
0,1594741832,45.7,72.88,31
10,1594741832,45.7,72.88,79
6,1594741832,45.7,72.88,63
5,1594741832,45.7,72.88,50
8,1594741832,45.7,72.88,97
5,1594741832,45.7,72.88,62
15,1594741832,45.7,72.88,72
14,1594741832,45.7,72.88,16
3,1594741832,45.7,72.88,40
1,1594741832,45.7,72.88,3
16,1594741832,45.7,72.88,8
19,1594741832,45.7,72.88,80
15,1594741832,45.7,72.88,35
18,1594741832,45.7,72.88,51
13,1594741832,45.7,72.88,86
16,1594741832,45.7,72.88,88
14,1594741832,45.7,72.88,54
7,1594741832,45.7,72.88,73
19,1594741832,45.7,72.88,38
7,1594741832,45.7,72.88,41
10,1594741832,45.7,72.88,67
1,1594741832,45.7,72.88,9
15,1594741832,45.7,72.88,20
1,1594741832,45.7,72.88,47
3,1594741832,45.7,72.88,8
8,1594741832,45.7,72.88,32
16,1594741832,45.7,72.88,63
16,1594741832,45.7,72.88,45
19,1594741832,45.7,72.88,62
17,1594741832,45.7,72.88,59
18,1594741832,45.7,72.88,22
15,1594741832,45.7,72.88,38
19,1594741832,45.7,72.88,5
3,1594741832,45.7,72.88,86
20,1594741832,45.7,72.88,50
15,1594741832,45.7,72.88,76
6,1594741832,45.7,72.88,49
17,1594741832,45.7,72.88,91
11,1594741832,45.7,72.88,38
2,1594741832,45.7,72.88,42
8,1594741832,45.7,72.88,97
15,1594741832,45.7,72.88,72
2,1594741832,45.7,72.88,90
18,1594741832,45.7,72.88,42
13,1594741832,45.7,72.88,68
5,1594741832,45.7,72.88,64
16,1594741832,45.7,72.88,80
10,1594741832,45.7,72.88,37
5,1594741832,45.7,72.88,95
14,1594741832,45.7,72.88,46
7,1594741832,45.7,72.88,45
16,1594741832,45.7,72.88,83
13,1594741832,45.7,72.88,60
5,1594741832,45.7,72.88,63
0,1594741832,45.7,72.88,38
13,1594741832,45.7,72.88,26
14,1594741832,45.7,72.88,4
3,1594741832,45.7,72.88,93
13,1594741832,45.7,72.88,12
3,1594741832,45.7,72.88,40
14,1594741832,45.7,72.88,45
10,1594741832,45.7,72.88,50
13,1594741832,45.7,72.88,3
8,1594741832,45.7,72.88,55
3,1594741832,45.7,72.88,42
2,1594741832,45.7,72.88,42
15,1594741832,45.7,72.88,28
19,1594741832,45.7,72.88,18
1,1594741832,45.7,72.88,21
11,1594741832,45.7,72.88,20
3,1594741832,45.7,72.88,89
14,1594741832,45.7,72.88,39
19,1594741832,45.7,72.88,98
10,1594741832,45.7,72.88,42
8,1594741832,45.7,72.88,41
8,1594741832,45.7,72.88,75
2,1594741832,45.7,72.88,59
15,1594741832,45.7,72.88,42
20,1594741832,45.7,72.88,24
10,1594741832,45.7,72.88,73
3,1594741832,45.7,72.88,96
3,1594741832,45.7,72.88,92
17,1594741832,45.7,72.88,33
12,1594741832,45.7,72.88,81
16,1594741832,45.7,72.88,19
15,1594741832,45.7,72.88,8
1,1594741832,45.7,72.88,42
10,1594741832,45.7,72.88,6
0,1594741832,45.7,72.88,47
5,1594741832,45.7,72.88,77
12,1594741832,45.7,72.88,59
4,1594741832,45.7,72.88,41
2,1594741832,45.7,72.88,79
15,1594741832,45.7,72.88,53
12,1594741832,45.7,72.88,33
13,1594741832,45.7,72.88,89
3,1594741832,45.7,72.88,17
18,1594741832,45.7,72.88,6
9,1594741832,45.7,72.88,88
0,1594741832,45.7,72.88,77
17,1594741832,45.7,72.88,100
19,1594741832,45.7,72.88,75
2,1594741832,45.7,72.88,62
14,1594741832,45.7,72.88,20
9,1594741832,45.7,72.88,76
7,1594741832,45.7,72.88,0
7,1594741832,45.7,72.88,20
4,1594741832,45.7,72.88,86
2,1594741832,45.7,72.88,6
17,1594741832,45.7,72.88,63
20,1594741832,45.7,72.88,93
1,1594741832,45.7,72.88,16
14,1594741832,45.7,72.88,5
17,1594741832,45.7,72.88,94
7,1594741832,45.7,72.88,41
19,1594741832,45.7,72.88,10
1,1594741832,45.7,72.88,44
4,1594741832,45.7,72.88,20
17,1594741832,45.7,72.88,25
3,1594741832,45.7,72.88,1
8,1594741832,45.7,72.88,83
6,1594741832,45.7,72.88,36
9,1594741832,45.7,72.88,32
18,1594741832,45.7,72.88,2
7,1594741832,45.7,72.88,65
9,1594741832,45.7,72.88,46
12,1594741832,45.7,72.88,82
20,1594741832,45.7,72.88,11
17,1594741832,45.7,72.88,46
6,1594741832,45.7,72.88,38
0,1594741832,45.7,72.88,91
14,1594741832,45.7,72.88,39
17,1594741832,45.7,72.88,57
4,1594741832,45.7,72.88,87
8,1594741832,45.7,72.88,29
7,1594741832,45.7,72.88,72
16,1594741832,45.7,72.88,62
20,1594741832,45.7,72.88,12
0,1594741832,45.7,72.88,86
1,1594741832,45.7,72.88,46
11,1594741832,45.7,72.88,66
15,1594741832,45.7,72.88,70
10,1594741832,45.7,72.88,55
9,1594741832,45.7,72.88,26
5,1594741832,45.7,72.88,57
5,1594741832,45.7,72.88,3
4,1594741832,45.7,72.88,21
13,1594741832,45.7,72.88,14
8,1594741832,45.7,72.88,27
4,1594741832,45.7,72.88,95
5,1594741832,45.7,72.88,26
4,1594741832,45.7,72.88,39
6,1594741832,45.7,72.88,59
10,1594741832,45.7,72.88,7
11,1594741832,45.7,72.88,75
11,1594741832,45.7,72.88,36
9,1594741832,45.7,72.88,88
14,1594741832,45.7,72.88,26
5,1594741832,45.7,72.88,58
3,1594741832,45.7,72.88,42
16,1594741832,45.7,72.88,36
4,1594741832,45.7,72.88,81
12,1594741832,45.7,72.88,63
20,1594741832,45.7,72.88,57
9,1594741832,45.7,72.88,56
13,1594741832,45.7,72.88,99
3,1594741832,45.7,72.88,47
11,1594741832,45.7,72.88,100
5,1594741832,45.7,72.88,63
19,1594741832,45.7,72.88,18
2,1594741832,45.7,72.88,1
14,1594741832,45.7,72.88,96
5,1594741832,45.7,72.88,39
1,1594741832,45.7,72.88,19
3,1594741832,45.7,72.88,12
6,1594741832,45.7,72.88,99
4,1594741832,45.7,72.88,8
18,1594741832,45.7,72.88,31
14,1594741832,45.7,72.88,37
10,1594741832,45.7,72.88,92
8,1594741832,45.7,72.88,37
1,1594741832,45.7,72.88,90
6,1594741832,45.7,72.88,66
14,1594741832,45.7,72.88,56
5,1594741832,45.7,72.88,92
14,1594741832,45.7,72.88,57
15,1594741832,45.7,72.88,87
6,1594741832,45.7,72.88,95
18,1594741832,45.7,72.88,35
14,1594741832,45.7,72.88,49
2,1594741832,45.7,72.88,26
19,1594741832,45.7,72.88,10
17,1594741832,45.7,72.88,51
10,1594741832,45.7,72.88,85
14,1594741832,45.7,72.88,21
7,1594741832,45.7,72.88,29
17,1594741832,45.7,72.88,10
0,1594741832,45.7,72.88,63
11,1594741832,45.7,72.88,49
0,1594741832,45.7,72.88,77
13,1594741832,45.7,72.88,80
18,1594741832,45.7,72.88,41
14,1594741832,45.7,72.88,72
18,1594741832,45.7,72.88,59
19,1594741832,45.7,72.88,78
20,1594741832,45.7,72.88,71
10,1594741832,45.7,72.88,10
11,1594741832,45.7,72.88,35
5,1594741832,45.7,72.88,3
7,1594741832,45.7,72.88,56
5,1594741832,45.7,72.88,26
16,1594741832,45.7,72.88,67
18,1594741832,45.7,72.88,73
1,1594741832,45.7,72.88,11
16,1594741832,45.7,72.88,4
15,1594741832,45.7,72.88,38
14,1594741832,45.7,72.88,38
5,1594741832,45.7,72.88,80
4,1594741832,45.7,72.88,60
15,1594741832,45.7,72.88,73
19,1594741832,45.7,72.88,56
19,1594741832,45.7,72.88,29
4,1594741832,45.7,72.88,65
14,1594741832,45.7,72.88,57
4,1594741832,45.7,72.88,30
6,1594741832,45.7,72.88,44
1,1594741832,45.7,72.88,5
5,1594741832,45.7,72.88,76
7,1594741832,45.7,72.88,68
12,1594741832,45.7,72.88,56
5,1594741832,45.7,72.88,16
7,1594741832,45.7,72.88,72
10,1594741832,45.7,72.88,44
7,1594741832,45.7,72.88,60
10,1594741832,45.7,72.88,31
14,1594741832,45.7,72.88,65
0,1594741832,45.7,72.88,48
16,1594741832,45.7,72.88,33
8,1594741832,45.7,72.88,62
5,1594741832,45.7,72.88,12
12,1594741832,45.7,72.88,42
3,1594741832,45.7,72.88,80
20,1594741832,45.7,72.88,75
9,1594741832,45.7,72.88,44
19,1594741832,45.7,72.88,88
17,1594741832,45.7,72.88,24
14,1594741832,45.7,72.88,27
7,1594741832,45.7,72.88,11
4,1594741832,45.7,72.88,24
8,1594741832,45.7,72.88,4
14,1594741832,45.7,72.88,87
14,1594741832,45.7,72.88,1
16,1594741832,45.7,72.88,13
6,1594741832,45.7,72.88,85
9,1594741832,45.7,72.88,95
15,1594741832,45.7,72.88,69
11,1594741832,45.7,72.88,50
10,1594741832,45.7,72.88,44
10,1594741832,45.7,72.88,23
3,1594741832,45.7,72.88,51
14,1594741832,45.7,72.88,13
14,1594741832,45.7,72.88,28
7,1594741832,45.7,72.88,90
6,1594741832,45.7,72.88,9
15,1594741832,45.7,72.88,88
10,1594741832,45.7,72.88,54
14,1594741832,45.7,72.88,0
10,1594741832,45.7,72.88,58
5,1594741832,45.7,72.88,26
14,1594741832,45.7,72.88,43
15,1594741832,45.7,72.88,4
20,1594741832,45.7,72.88,85
17,1594741832,45.7,72.88,0
15,1594741832,45.7,72.88,67
20,1594741832,45.7,72.88,30
9,1594741832,45.7,72.88,40
1,1594741832,45.7,72.88,5
13,1594741832,45.7,72.88,28
2,1594741832,45.7,72.88,47
5,1594741832,45.7,72.88,91
10,1594741832,45.7,72.88,86
17,1594741832,45.7,72.88,69
8,1594741832,45.7,72.88,56
8,1594741832,45.7,72.88,7
18,1594741832,45.7,72.88,95
8,1594741832,45.7,72.88,65
7,1594741832,45.7,72.88,1
8,1594741832,45.7,72.88,52
15,1594741832,45.7,72.88,5
6,1594741832,45.7,72.88,90
0,1594741832,45.7,72.88,71
17,1594741832,45.7,72.88,97
18,1594741832,45.7,72.88,72
16,1594741832,45.7,72.88,53
3,1594741832,45.7,72.88,58
10,1594741832,45.7,72.88,30
8,1594741832,45.7,72.88,78
12,1594741832,45.7,72.88,23
5,1594741832,45.7,72.88,26
19,1594741832,45.7,72.88,72
10,1594741832,45.7,72.88,26
4,1594741832,45.7,72.88,98
19,1594741832,45.7,72.88,29
2,1594741832,45.7,72.88,71
7,1594741832,45.7,72.88,5
18,1594741832,45.7,72.88,45
17,1594741832,45.7,72.88,83
9,1594741832,45.7,72.88,14
11,1594741832,45.7,72.88,94
14,1594741832,45.7,72.88,42
5,1594741832,45.7,72.88,74
19,1594741832,45.7,72.88,82
15,1594741832,45.7,72.88,91
17,1594741832,45.7,72.88,25
8,1594741832,45.7,72.88,38
1,1594741832,45.7,72.88,32
7,1594741832,45.7,72.88,38
15,1594741832,45.7,72.88,80
17,1594741832,45.7,72.88,85
6,1594741832,45.7,72.88,24
2,1594741832,45.7,72.88,10
19,1594741832,45.7,72.88,32
20,1594741832,45.7,72.88,6
18,1594741832,45.7,72.88,3
12,1594741832,45.7,72.88,96
3,1594741832,45.7,72.88,87
2,1594741832,45.7,72.88,98
9,1594741832,45.7,72.88,56
19,1594741832,45.7,72.88,95
7,1594741832,45.7,72.88,95
16,1594741832,45.7,72.88,94
2,1594741832,45.7,72.88,64
8,1594741832,45.7,72.88,35
6,1594741832,45.7,72.88,31
10,1594741832,45.7,72.88,52
8,1594741832,45.7,72.88,2
5,1594741832,45.7,72.88,82
20,1594741832,45.7,72.88,42
10,1594741832,45.7,72.88,79
3,1594741832,45.7,72.88,24
19,1594741832,45.7,72.88,27
14,1594741832,45.7,72.88,47
12,1594741832,45.7,72.88,44
11,1594741832,45.7,72.88,10
0,1594741832,45.7,72.88,66
5,1594741832,45.7,72.88,15
7,1594741832,45.7,72.88,11
1,1594741832,45.7,72.88,49
5,1594741832,45.7,72.88,50
3,1594741832,45.7,72.88,10
5,1594741832,45.7,72.88,91
8,1594741832,45.7,72.88,93
11,1594741832,45.7,72.88,5
17,1594741832,45.7,72.88,50
17,1594741832,45.7,72.88,33
11,1594741832,45.7,72.88,35
19,1594741832,45.7,72.88,73
4,1594741832,45.7,72.88,7
0,1594741832,45.7,72.88,97
20,1594741832,45.7,72.88,73
7,1594741832,45.7,72.88,31
7,1594741832,45.7,72.88,44
12,1594741832,45.7,72.88,33
4,1594741832,45.7,72.88,85
20,1594741832,45.7,72.88,30
15,1594741832,45.7,72.88,48
14,1594741832,45.7,72.88,53
13,1594741832,45.7,72.88,14
9,1594741832,45.7,72.88,33
9,1594741832,45.7,72.88,56
6,1594741832,45.7,72.88,19
8,1594741832,45.7,72.88,47
6,1594741832,45.7,72.88,68
1,1594741832,45.7,72.88,56
9,1594741832,45.7,72.88,90
14,1594741832,45.7,72.88,66
0,1594741832,45.7,72.88,20
16,1594741832,45.7,72.88,97
12,1594741832,45.7,72.88,56
16,1594741832,45.7,72.88,61
16,1594741832,45.7,72.88,69
0,1594741832,45.7,72.88,44
20,1594741832,45.7,72.88,21
10,1594741832,45.7,72.88,9
9,1594741832,45.7,72.88,63
2,1594741832,45.7,72.88,85
15,1594741832,45.7,72.88,37
13,1594741832,45.7,72.88,5
16,1594741832,45.7,72.88,51
8,1594741832,45.7,72.88,58
2,1594741832,45.7,72.88,24
3,1594741832,45.7,72.88,77
18,1594741832,45.7,72.88,49
8,1594741832,45.7,72.88,64
16,1594741832,45.7,72.88,47
6,1594741832,45.7,72.88,44
13,1594741832,45.7,72.88,44
16,1594741832,45.7,72.88,52
3,1594741832,45.7,72.88,69
19,1594741832,45.7,72.88,89
12,1594741832,45.7,72.88,7
16,1594741832,45.7,72.88,62
18,1594741832,45.7,72.88,60
15,1594741832,45.7,72.88,67
10,1594741832,45.7,72.88,56
15,1594741832,45.7,72.88,20
17,1594741832,45.7,72.88,16
8,1594741832,45.7,72.88,33
7,1594741832,45.7,72.88,35
2,1594741832,45.7,72.88,70
18,1594741832,45.7,72.88,0
1,1594741832,45.7,72.88,68
16,1594741832,45.7,72.88,85
12,1594741832,45.7,72.88,79
5,1594741832,45.7,72.88,49
7,1594741832,45.7,72.88,52
17,1594741832,45.7,72.88,2
13,1594741832,45.7,72.88,47
20,1594741832,45.7,72.88,71
3,1594741832,45.7,72.88,41
6,1594741832,45.7,72.88,4
3,1594741832,45.7,72.88,40
4,1594741832,45.7,72.88,70
10,1594741832,45.7,72.88,72
17,1594741832,45.7,72.88,59
5,1594741832,45.7,72.88,66
20,1594741832,45.7,72.88,89
19,1594741832,45.7,72.88,46
16,1594741832,45.7,72.88,88
13,1594741832,45.7,72.88,39
10,1594741832,45.7,72.88,99
11,1594741832,45.7,72.88,25
8,1594741832,45.7,72.88,14
8,1594741832,45.7,72.88,26
7,1594741832,45.7,72.88,37
14,1594741832,45.7,72.88,8
5,1594741832,45.7,72.88,98
17,1594741832,45.7,72.88,55
3,1594741832,45.7,72.88,61
0,1594741832,45.7,72.88,49
19,1594741832,45.7,72.88,60
8,1594741832,45.7,72.88,63
6,1594741832,45.7,72.88,27
12,1594741832,45.7,72.88,40
4,1594741832,45.7,72.88,62
7,1594741832,45.7,72.88,44
10,1594741832,45.7,72.88,50
16,1594741832,45.7,72.88,12
18,1594741832,45.7,72.88,38
7,1594741832,45.7,72.88,24
18,1594741832,45.7,72.88,76
17,1594741832,45.7,72.88,62
15,1594741832,45.7,72.88,60
2,1594741832,45.7,72.88,8
8,1594741832,45.7,72.88,19
14,1594741832,45.7,72.88,0
5,1594741832,45.7,72.88,95
11,1594741832,45.7,72.88,81
3,1594741832,45.7,72.88,87
18,1594741832,45.7,72.88,4
3,1594741832,45.7,72.88,60
18,1594741832,45.7,72.88,60
7,1594741832,45.7,72.88,34
20,1594741832,45.7,72.88,53
20,1594741832,45.7,72.88,71
0,1594741832,45.7,72.88,15
12,1594741832,45.7,72.88,35
16,1594741832,45.7,72.88,33
4,1594741832,45.7,72.88,55
15,1594741832,45.7,72.88,54
11,1594741832,45.7,72.88,73
19,1594741832,45.7,72.88,71
11,1594741832,45.7,72.88,36
20,1594741832,45.7,72.88,13
1,1594741832,45.7,72.88,15
9,1594741832,45.7,72.88,92
17,1594741832,45.7,72.88,61
15,1594741832,45.7,72.88,7
11,1594741832,45.7,72.88,42
0,1594741832,45.7,72.88,11
16,1594741832,45.7,72.88,89
11,1594741832,45.7,72.88,95
11,1594741832,45.7,72.88,10
11,1594741832,45.7,72.88,96
0,1594741832,45.7,72.88,4
20,1594741832,45.7,72.88,24
20,1594741832,45.7,72.88,97
3,1594741832,45.7,72.88,60
6,1594741832,45.7,72.88,99
6,1594741832,45.7,72.88,1
17,1594741832,45.7,72.88,53
10,1594741832,45.7,72.88,32
15,1594741832,45.7,72.88,89
4,1594741832,45.7,72.88,73
19,1594741832,45.7,72.88,90
12,1594741832,45.7,72.88,44
13,1594741832,45.7,72.88,64
12,1594741832,45.7,72.88,49
15,1594741832,45.7,72.88,23
2,1594741832,45.7,72.88,86
10,1594741832,45.7,72.88,89
3,1594741832,45.7,72.88,25
8,1594741832,45.7,72.88,84
8,1594741832,45.7,72.88,96
18,1594741832,45.7,72.88,63
3,1594741832,45.7,72.88,37
2,1594741832,45.7,72.88,91
3,1594741832,45.7,72.88,61
0,1594741832,45.7,72.88,61
14,1594741832,45.7,72.88,46
4,1594741832,45.7,72.88,38
9,1594741832,45.7,72.88,7
3,1594741832,45.7,72.88,25
5,1594741832,45.7,72.88,59
20,1594741832,45.7,72.88,79
7,1594741832,45.7,72.88,1
16,1594741832,45.7,72.88,56
14,1594741832,45.7,72.88,11
17,1594741832,45.7,72.88,68
20,1594741832,45.7,72.88,92
11,1594741832,45.7,72.88,3
4,1594741832,45.7,72.88,20
14,1594741832,45.7,72.88,32
14,1594741832,45.7,72.88,28
2,1594741832,45.7,72.88,91
2,1594741832,45.7,72.88,47
13,1594741832,45.7,72.88,62
10,1594741832,45.7,72.88,7
7,1594741832,45.7,72.88,66
13,1594741832,45.7,72.88,43
10,1594741832,45.7,72.88,40
20,1594741832,45.7,72.88,10
15,1594741832,45.7,72.88,11
15,1594741832,45.7,72.88,0
